timestamp,state_of_charge_kWh,charge_kWh,discharge_kWh
2024-08-19 22:00:00,37.771156228099976,2.092584832686347,37.77115622809997
2024-08-19 22:30:00,0.0,44.538331819052615,3.552713678800501e-15
2024-08-19 23:00:00,42.31141522809998,44.99153281905261,-3.552713678800501e-15
2024-08-19 23:30:00,85.05337140619996,45.20783381905258,61.656978911880714
2024-08-20 00:00:00,63.09873046900006,45.465334819052615,0.0
2024-08-20 00:30:00,106.29079854710004,46.691039819052605,-3.552713678800501e-15
2024-08-20 01:00:00,150.64728637520003,45.82583681905261,6.750155989704076e-15
2024-08-20 01:30:00,194.1818313533,45.82583681905261,0.0
2024-08-20 02:00:00,237.7163763314,45.475634819052615,-6.750155989704076e-15
2024-08-20 02:30:00,280.9182294095,45.856736819052614,3.552713678800501e-15
2024-08-20 03:00:00,324.48212938759997,46.134837819052606,-3.552713678800501e-15
2024-08-20 03:30:00,368.31022531569994,46.134837819052606,-4.725109192792853e-14
2024-08-20 04:00:00,412.13832124379996,46.24813881905261,3.552713678800501e-15
2024-08-20 04:30:00,456.07405312189996,46.23783881905261,-5.400124791763261e-14
2024-08-20 05:00:00,500.0,0.0,0.0
2024-08-20 05:30:00,500.0,0.0,0.0
2024-08-20 06:00:00,500.0,0.0,19.44647999999998
2024-08-20 06:30:00,479.5300210525804,0.0,19.868782
2024-08-20 07:00:00,458.61551368410704,0.0,20.950285999999984
2024-08-20 07:30:00,436.562581052473,0.0,118.75
2024-08-20 08:00:00,311.56258105216045,0.0,12.0101494609
2024-08-20 08:30:00,298.9203184617078,0.0,118.75
2024-08-20 09:00:00,173.92031846139525,0.543927960038,0.0
2024-08-20 09:30:00,174.43705002343137,72.40517629889264,0.0
2024-08-20 10:00:00,243.22196750737936,76.67806689765261,0.0
2024-08-20 10:30:00,316.06613106014936,14.0560366137,0.0
2024-08-20 11:00:00,329.41936584316437,82.92589561835261,0.0
2024-08-20 11:30:00,408.19896668059937,85.02155126915261,0.0
2024-08-20 12:00:00,488.96944038629437,0.0,118.75
2024-08-20 12:30:00,363.96944038598184,2.6767972326050122,0.0
2024-08-20 13:00:00,366.5123977569566,0.0,118.75
